asiakas,tuote,kpl,hinta,pvm
1000012,10734,2,16.97,2020-02-10
1007365,12271,5,9.43,2020-06-16
1000025,9741,2,47.81,2021-01-31
1007744,211078,4,17.63,2021-12-28
1000028,9463,2,143.91,2020-07-05
1000024,4547,4,84.12,2020-06-25
1000022,6776,20,16.55,2020-12-26
1000023,13533,6,277.49,2020-04-17
1000028,16952,1,28.89,2021-08-20
1007752,16781,4,18.23,2021-07-18
1004204,1625,16,11.65,2021-10-14
1000023,118682,1,212.20,2021-11-02
1000019,210655,1,141.69,2021-03-04
1007741,112953,7,22.07,2020-09-10
1007742,173640,1,4.83,2021-11-27
1004204,16977,1,11.80,2021-05-22
1000028,12462,3,23.53,2022-01-05
1005009,12271,1,9.55,2021-03-23
1005009,16656,1,21.23,2021-01-03
1000017,40893,2,12.79,2021-06-10
1000012,10225,5,7.40,2021-12-17
1000011,113236,3,132.08,2020-07-08
1000028,5254,10,61.41,2021-07-31
1000019,9104,3,24.63,2020-06-25
1000022,13126,-1,8.47,2020-08-26
1000025,111253,8,42.04,2020-09-04
1000022,116805,2,128.65,2021-06-14
1007752,16749,4,64.75,2021-07-22
1005009,19913,4,79.58,2021-01-28
1008483,12565,1,31.59,2020-02-24
1007744,117815,1,57.03,2021-05-29
1007741,19587,2,136.07,2021-08-26
1000020,211106,1,31.77,2020-12-22
1000028,16803,1,24.08,2021-07-28
1000028,116352,8,45.17,2021-05-10
1003972,113806,1,14.69,2020-08-17
1007744,216258,1,194.75,2020-08-14
1000019,112908,1,74.30,2020-08-08
1000017,12263,1,139.37,2020-04-07
1000028,40944,10,23.48,2020-01-29
1000024,40764,2,17.18,2021-05-25
1007365,16778,3,24.30,2020-07-07
1004204,6358,24,36.46,2020-12-17
1000019,19664,30,1.77,2020-06-14
1004204,12180,1,29.67,2021-10-23
1007365,18809,1,1413.23,2020-03-04
1007365,191286,2,91.62,2021-04-16
1000019,13598,1,80.81,2020-08-22
1003972,13338,3,281.69,2021-05-06
1000017,19640,3,10.00,2021-07-02
1004204,1152,12,68.74,2021-09-25
1000015,6361,5,20.87,2021-04-18
1000017,5117,17,23.09,2021-03-02
1004204,15833,4,27.51,2020-09-06
1006747,8515,1,64.24,2020-03-23
1003972,12631,2,15.80,2020-09-01
1000011,1215,2,44.06,2020-06-11
1000015,17100,1,22.10,2020-08-17
1000014,3578,1,12.28,2020-08-10
1000015,112874,1,160.91,2021-03-01
1005086,1973,1,79.67,2022-01-03
1007365,10711,1,24.20,2020-04-16
1003380,8429,1,49.58,2021-08-31
1007742,12250,1,116.16,2020-09-17
1000014,114929,1,10.63,2021-05-26
1006747,15924,57,9.01,2020-08-17
1000023,219729,2,18.05,2021-09-26
1000024,4510,2,75.74,2020-06-22
1007743,13588,1,41.68,2020-10-02
1000020,7809,8,49.52,2021-10-17
1000015,12849,4,23.50,2021-09-11
1007752,6960,10,5.20,2021-09-23
1007741,195596,9,30.39,2020-12-17
1003972,19217,3,1238.78,2020-04-30
1003380,16724,1,137.99,2021-10-22
1007744,4238,2,83.82,2020-11-01
1000017,45303,1,10.69,2020-08-06
1000020,3059,1,42.49,2021-05-18
1008483,15436,2,111.78,2021-06-02
1000019,2681,2,109.19,2021-01-01
1000022,6056,2,8.74,2020-12-06
1005086,40860,1,12.64,2020-05-08
1000028,16919,4,17.66,2020-07-12
1000024,110436,1,20.81,2020-03-22
1003972,194897,5,37.63,2021-12-06
1007742,9821,1,50.48,2021-08-23
1000017,16798,6,15.44,2021-06-27
1000017,8772,10,39.58,2021-05-13
1006747,15832,2,118.05,2021-05-02
1000015,69929,1,45.89,2021-05-12
1007743,206651,1,144.15,2020-11-13
1007365,191547,1,153.58,2021-05-03
1000017,8435,1,69.04,2020-05-30
1007744,19289,3,33.06,2021-02-24
1000019,13505,3,247.83,2021-01-02
1003972,5819,4,11.98,2021-07-01
1000020,8650,3,76.70,2020-02-28
1000020,12812,1,17.60,2021-08-12
1000015,6800,4,67.21,2020-02-15
1000025,12176,3,43.03,2020-10-24
1000019,5909,12,17.18,2020-06-24
1008483,40460,3,12.25,2020-10-09
1000014,6975,70,5.20,2021-07-21
1000022,8491,2,44.66,2020-02-02
1000011,13177,3,25.35,2020-03-28
1003972,115917,1,113.46,2020-08-20
1005086,1261,1,31.98,2021-07-09
1006747,7612,20,10.00,2021-08-28
1000012,147404,4,32.10,2021-11-07
1007744,13593,2,215.84,2021-08-11
1000022,19854,40,33.54,2020-10-12
1000019,17069,7,11.59,2020-04-29
1007752,12053,3,20.33,2020-11-16
1008483,16984,1,15.08,2020-03-08
1000011,7465,100,0.81,2020-04-26
1007741,19605,5,13.84,2021-08-01
1000011,2248,2,10.00,2020-11-11
1000022,6247,5,44.69,2021-10-15
1000012,10861,1,38.50,2020-05-24
1000028,17021,2,16.40,2021-04-18
1000015,4078,5,18.20,2020-04-05
4000007,18875,16,62.34,2020-03-24
1007754,110136,1,169.92,2021-11-24
1003972,12434,1,30.87,2022-01-17
1000019,4767,2,77.72,2021-02-09
1000019,8554,1,55.65,2020-03-02
1000014,10137,1,35.44,2022-01-10
1000023,14531,0,220.67,2020-12-23
1000014,9386,1,119.25,2021-04-20
1000023,4324,1,42.04,2020-10-28
1000011,4344,8,56.91,2021-06-20
1005086,9408,1,45.23,2021-03-02
1005086,3510,1,20.66,2021-03-02
1004204,211066,4,24.23,2020-07-28
1008483,12715,1,24.96,2021-09-17
1001568,19634,3,13.03,2021-04-23
1005086,7027,6,72.43,2020-05-18
1000023,16312,1,98.89,2020-11-13
1000028,19892,10,1.65,2020-02-05
1007744,1665,4,27.84,2021-11-03
1000012,147196,2,29.55,2020-09-15
1004204,17009,3,12.46,2020-07-20
1000028,10942,2,17.66,2020-05-14
1000019,17137,6,13.24,2021-12-23
1000011,5631,3,16.58,2020-01-28
1004204,13524,1,202.38,2021-02-20
1007752,9919,1,98.35,2021-06-07
1000019,219650,1,44.06,2020-04-20
1000022,9618,1,56.22,2021-08-29
1000028,45301,3,13.78,2020-07-15
1007741,8572,8,46.64,2021-09-27
1000019,211141,1,9.46,2020-09-17
1007744,12886,3,7.68,2021-10-12
1003972,10923,9,17.18,2021-08-10
1007742,40765,2,11.98,2022-01-11
1004204,114974,1,77.69,2020-07-20
1004204,5258,1,162.17,2020-04-07
1005342,5978,-2,67.93,2020-10-25
1000014,112865,1,18.08,2021-06-13
1000017,3548,3,16.97,2020-11-06
1006747,5811,24,7.60,2021-01-12
1006747,112892,4,27.75,2021-03-05
1005009,2275,3,20.27,2021-02-03
1000014,12181,2,14.14,2021-04-25
1000024,13123,13,14.60,2021-05-17
1004204,113415,11,8.26,2020-09-04
1003380,13540,6,175.08,2020-03-10
1007742,147762,1,48.80,2020-03-03
1007743,2525,1,23.90,2021-01-23
1000012,16779,5,33.06,2020-12-30
1000017,12279,1,61.05,2020-02-06
1000017,13153,10,7.66,2021-03-20
1005342,10783,-1,50.00,2020-07-03
1005086,16117,4,14.86,2020-03-02
1000012,147395,1,37.81,2020-01-28
1000014,2524,4,23.03,2021-12-27
1006747,16914,7,17.21,2021-04-27
1000014,19614,2,57.06,2020-06-28
1007744,6028,30,6.61,2021-08-15
1007365,12463,3,31.59,2021-09-16
1007741,16836,1,81.56,2020-08-02
4000007,16773,1,51.92,2021-08-26
1000017,5943,4,131.72,2021-09-15
1007743,13193,2,5.44,2020-06-08
4000007,5624,1,149.52,2021-01-25
1007741,8649,1,45.47,2021-05-11
1007754,1354,1,22.07,2020-06-28
1000011,71178,1,45.89,2020-09-26
1006747,114736,2,37.60,2020-11-29
1007365,2446,2,114.99,2021-04-30
1000022,4716,1,24.57,2020-10-15
1000012,115799,1,9.43,2020-08-14
1000015,6536,-1,47.66,2020-09-04
1001568,4291,2,53.88,2020-11-28
1007752,16874,3,52.31,2020-06-28
1000025,9797,3,25.56,2020-07-17
1000015,14312,2,190.16,2021-09-30
1000023,211055,21,13.99,2020-12-29
1000011,4777,4,84.81,2021-10-15
1003380,13138,3,16.10,2021-08-18
1004204,222521,3,16.67,2020-05-30
1007741,195612,26,19.43,2020-06-27
1008483,112945,1,53.70,2021-09-01
1000011,3334,1,27.90,2021-08-13
1007741,174109,3,6.88,2020-05-16
1000021,7451,200,0.48,2022-01-11
1000023,116993,2,46.64,2020-11-12
1003380,211127,10,7.18,2020-07-21
1000023,53039,4,19.82,2021-05-01
1000015,10909,1,10.21,2020-06-24
1000019,5497,1,105.08,2020-06-07
1000014,2231,2,12.94,2021-11-14
1007743,6956,10,18.08,2020-11-10
1000022,116637,1,2.16,2020-04-27
1000015,16625,1,156.43,2020-03-16
1007365,12368,9,36.61,2021-02-25
1000028,12919,26,9.05,2021-07-14
1006747,13124,22,18.41,2020-06-22
1000011,13569,2,192.56,2021-07-30
1000012,13105,1,26.58,2021-04-24
1000024,9403,3,42.91,2020-03-18
1000023,6147,5,37.18,2020-08-01
4000007,8883,6,22.97,2021-07-02
1000023,16845,2,22.61,2020-03-03
1003972,211142,22,6.97,2020-05-01
1000019,12003,1,24.81,2020-11-20
1000028,18877,12,5.62,2020-10-14
1000028,115488,4,46.73,2020-06-03
1007754,7107,-12,8.05,2022-01-11
1000023,12629,1,14.26,2020-12-29
1000028,117079,1,125.77,2020-03-21
1003380,16690,1,21.14,2021-09-30
1000028,12307,1,10.45,2021-09-18
1000015,21164,1,14.29,2021-10-26
1000024,195589,6,27.75,2021-12-14
1000022,2334,1,27.00,2020-03-20
4000007,2148,1,11.77,2021-05-22
1003972,2402,2,106.67,2021-03-20
1005086,102780,1,28.35,2021-07-16
1000019,113353,30,211.66,2020-03-31
1007741,1177,4,29.25,2021-04-02
1000024,9350,1,110.99,2021-11-07
1000025,13558,1,213.55,2020-12-29
1000028,5459,11,62.49,2020-04-24
1003380,1452,3,80.33,2021-06-02
1000028,10695,14,41.80,2020-04-13
1007752,13332,2,213.64,2020-04-03
1005009,8831,4,21.68,2021-05-29
1005086,12097,1,30.87,2020-04-02
1000012,15143,2,122.74,2020-05-01
1007741,9795,8,24.51,2020-02-03
1000028,2359,1,129.67,2020-11-03
1000012,12137,2,8.70,2021-05-17
1000025,118709,1,68.89,2020-10-16
1007744,219641,2,38.17,2020-09-04
1000012,1048,2,38.80,2021-12-21
1000015,2536,1,32.28,2021-06-01
1003380,1412,52,4.47,2020-05-07
1001568,10919,1,15.05,2020-06-19
1000015,116604,1,193.88,2020-03-04
1000028,19962,50,1.71,2020-10-21
1007743,13066,2,9.22,2021-05-13
1000019,12208,2,11.82,2021-07-17
1000022,6969,30,20.87,2021-01-10
1005009,8872,2,13.00,2021-02-27
1000024,9639,2,121.87,2020-06-30
1000025,13539,1,149.85,2020-04-11
1000028,110187,3,211.27,2021-04-22
1000015,4472,4,25.02,2022-01-06
1003972,16197,1,19.97,2020-10-13
1000012,17228,2,21.08,2020-03-04
1000014,6448,20,16.01,2020-02-19
1007365,13525,3,126.70,2020-08-03
1005086,40423,1,20.09,2021-12-28
1000019,4410,2,48.80,2020-01-28
1000017,12240,1,127.60,2021-07-14
1007741,123639,4,22.49,2020-04-04
1000012,21018,1,21.65,2021-06-17
1000011,13192,11,10.00,2020-09-01
1007751,13354,6,202.97,2018-04-15
1000011,112947,3,32.46,2021-01-13
1000015,12687,1,27.30,2020-02-25
1001568,3747,2,15.38,2021-05-20
1000014,16854,1,23.36,2020-09-27
1007752,116309,2,50.06,2021-12-04
1000022,11042,1,38.86,2021-11-15
1000020,202891,-1,144.15,2020-03-28
1005342,2158,1,8.29,2021-10-17
1000028,113338,-1,232.11,2021-03-25
1000023,7996,-1,149.07,2021-08-15
1000011,15034,4,90.63,2021-11-04
1007741,210647,5,120.48,2021-10-27
1000023,16776,1,17.66,2022-01-21
1000024,5079,1,138.74,2022-01-06
1007752,6255,5,47.60,2021-10-03
1000012,6444,10,5.20,2020-12-01
1000012,6415,1,12.28,2021-07-30
1003380,13146,1,18.35,2021-03-29
1000019,108841,2,50.99,2020-02-27
1000019,112929,3,12.97,2020-08-27
1004204,17010,1,129.58,2021-06-01
1005086,8744,2,29.85,2021-12-07
1000028,210724,1,300.31,2021-09-04
1007743,16775,1,18.23,2020-09-07
1007744,16111,8,15.10,2021-11-01
1003380,13137,1,19.64,2021-12-29
1007365,8872,1,13.00,2021-06-13
1000015,9757,2,37.63,2021-09-18
1003380,6825,1,44.93,2021-04-03
1007741,15182,1,136.76,2021-08-07
1000022,112930,17,22.55,2021-12-16
1003380,147438,1,48.80,2021-05-05
1005009,13525,1,126.70,2021-02-09
1000025,5148,1,71.29,2021-05-19
1000028,40952,2,15.05,2021-10-13
1000020,12904,1,10.06,2021-10-08
1000017,116639,1,3.72,2021-01-02
1003380,19289,4,33.06,2021-12-03
1000025,7457,200,0.48,2021-10-24
1005086,2891,4,55.65,2021-02-11
1000022,16733,3,22.25,2020-11-24
1003972,5272,25,26.40,2022-01-22
1000019,12862,7,14.90,2021-09-12
1007741,19550,60,1.62,2020-09-20
1000019,13337,4,144.20,2020-05-20
1000011,5786,5,47.60,2021-09-14
1000011,12810,1,14.66,2020-12-26
1000015,40800,1,19.01,2020-05-01
1006747,16825,1,16.01,2021-01-27
1005342,4773,-1,41.68,2021-09-11
1000011,16849,1,12.22,2021-09-29
1007741,7718,4,51.77,2020-03-16
1007754,13410,2,270.04,2020-06-19
1000022,11998,20,1.17,2021-06-12
1000028,4247,16,39.28,2021-06-03
1007752,1591,2,48.53,2020-08-21
1005342,13315,3,112.65,2020-07-22
1000019,8398,4,75.02,2020-12-16
1007754,19383,11,69.07,2020-11-09
1000012,4433,6,61.08,2021-08-15
1004204,17035,2,22.61,2021-03-22
1000015,111034,7,241.03,2021-12-25
1000022,9000,19,29.97,2020-12-24
1005009,13059,1,27.63,2021-09-19
1000011,17059,2,12.34,2020-09-09
1008483,1598,1,4.62,2021-02-14
1000028,147497,3,36.79,2021-01-31
1000017,195599,5,25.17,2020-09-27
1000017,4492,2,88.23,2020-03-28
1007365,116542,2,13.93,2021-09-19
1005009,8436,2,65.32,2021-07-05
1007754,7462,100,1.44,2021-06-20
1007742,115597,1,5.95,2021-07-08
1000014,210479,15,14.22,2020-05-27
1000023,206302,1,90.09,2021-07-11
1000025,12817,2,11.95,2020-11-24
1007752,5267,7,22.16,2020-03-24
1003380,13593,5,212.65,2021-10-22
1007752,2218,1,9.28,2021-07-05
1000019,112887,2,33.24,2020-07-24
1000015,10676,0,31.62,2021-08-27
1000017,6347,8,60.81,2020-11-07
1000017,5020,1,177.78,2021-07-03
1000015,8210,1,65.08,2021-04-30
4000007,13408,1,161.36,2021-08-26
1004204,17085,1,12.01,2020-11-30
1000017,14803,6,105.92,2021-12-19
1000023,19810,4,54.42,2021-03-12
1007754,19205,1,3040.63,2021-01-03
1000028,19675,11,111.50,2022-01-18
1000020,6807,1,44.48,2020-11-15
1007744,8687,12,21.89,2020-07-31
1006747,16730,1,26.64,2021-05-31
1000014,4248,2,30.57,2021-07-16
1000017,5271,7,28.35,2020-04-09
1000023,8497,3,55.02,2021-04-11
1000017,6109,2,75.14,2021-04-19
1005342,13233,6,17.39,2020-11-08
1000017,16991,1,34.36,2021-05-08
1000025,3069,6,18.56,2021-11-04
1000014,19319,3,17.42,2021-08-12
1007365,12940,40,12.79,2022-01-16
1000024,12832,1,25.50,2021-04-27
1000024,113176,1,161.39,2020-05-04
1000028,19611,8,10.75,2021-05-18
1000025,45545,6,70.63,2020-07-13
1000012,19681,10,2.82,2020-04-20
1000019,104071,6,36.10,2021-11-01
1000019,9631,3,95.56,2020-12-05
1005009,12940,12,12.79,2020-09-28
1000022,19539,10,23.48,2020-07-13
1007744,16724,5,137.99,2020-12-30
1000015,45407,1,32.70,2021-03-13
1000015,15061,2,115.17,2020-04-20
1000011,4331,4,60.24,2020-11-14
1000012,9908,0,60.93,2020-10-22
1000014,15024,2,121.99,2021-01-17
1000020,8401,1,48.17,2021-10-19
1000012,9049,4,41.50,2021-03-08
1000024,10879,1,55.71,2021-10-03
1000014,16920,1,14.60,2020-02-09
1000015,8007,2,84.51,2020-11-13
1000022,9148,0,168.50,2021-06-12
1000028,219661,15,36.76,2020-05-15
1000012,7627,10,19.34,2020-06-22
1000022,13307,7,172.43,2022-01-24
1007742,211158,24,6.49,2021-03-06
1007741,40429,6,11.80,2021-09-18
1004204,40735,4,13.78,2020-12-19
1004204,16039,1,14.69,2021-12-13
1000017,116381,4,52.91,2020-05-21
1000024,6596,26,20.87,2021-09-02
1000022,7642,65,22.46,2021-03-20
1006747,2214,1,15.08,2020-10-15
1007751,7640,5,20.09,2018-04-15
1004204,19835,10,1.02,2021-06-17
1000015,13552,1,122.11,2020-12-12
1004204,14533,2,96.46,2020-08-25
1000024,15258,2,137.09,2021-09-22
4000007,4181,3,18.89,2021-01-10
1000014,40474,1,17.18,2021-03-06
1005342,110920,1,16.04,2020-11-29
1000024,40455,12,8.59,2020-12-06
1000020,147456,2,32.37,2021-06-28
1007752,205762,-1,108.11,2021-08-09
1006747,40903,4,17.87,2020-12-15
1000028,12890,2,7.75,2020-07-08
1008483,13014,1,25.35,2021-01-08
1000017,6440,10,5.20,2020-11-16
1000028,219656,1,98.38,2020-02-14
1007752,10333,2,195.77,2020-04-28
1007741,116479,2,21.47,2021-08-28
1004204,17007,1,133.07,2021-12-10
1000022,15836,2,30.90,2020-06-19
1003380,211078,2,17.63,2020-11-15
1006747,3669,2,91.02,2021-10-18
1000017,219645,3,25.08,2021-12-04
1007742,13290,1,184.69,2021-11-11
1008483,211058,3,11.56,2020-08-16
1003972,19567,20,1.41,2021-01-13
1000023,19908,20,19.85,2020-07-14
1000020,110979,1,198.83,2021-06-28
1007365,16676,4,13.15,2021-06-14
1000017,10971,2,26.46,2020-05-31
1000022,1134,8,36.85,2020-05-04
1000019,15738,2,92.77,2022-01-24
1000028,7463,2600,0.39,2020-04-21
1000017,6099,0,59.28,2020-10-05
1003972,13119,5,19.97,2021-02-02
1005342,2894,-1,34.63,2021-04-23
1000020,12563,3,15.08,2020-11-12
1006747,2531,4,28.29,2021-03-02
1000019,3053,3,17.18,2021-04-26
1007365,15786,2,82.07,2021-04-11
1000022,14383,4,131.90,2020-08-09
1000028,203364,-1,180.19,2021-03-01
1000014,113892,1,227.06,2021-02-28
1000023,211069,13,17.78,2020-10-27
1000023,7628,10,24.60,2021-10-28
1000023,4361,2,38.80,2020-03-06
1007752,1188,1,23.27,2020-03-24
1000023,9486,4,46.70,2021-12-17
1000017,114446,1,103.55,2020-07-06
1000012,17143,1,14.87,2020-02-15
1000012,3484,3,26.16,2020-12-31
1000017,112936,4,22.07,2021-02-14
1000022,4353,10,42.37,2021-05-29
1005342,206652,0,108.11,2020-08-26
1003380,117049,1,53.70,2020-04-02
1000020,12867,1,122.74,2021-10-23
1000015,17049,2,15.77,2020-04-25
1005009,13501,2,60.06,2021-04-05
1000022,15876,4,84.81,2021-09-06
1004204,13506,3,103.16,2020-11-30
1000017,9479,1,21.20,2020-06-16
1000019,6811,1,28.47,2021-09-11
1000022,13190,1,23.03,2021-11-17
1007744,13405,2,187.16,2021-10-22
1000017,21309,54,11.48,2021-05-27
1000011,13070,6,23.81,2021-04-20
1007752,5611,1,153.52,2020-05-31
1000014,1030,2,32.28,2021-05-09
1005009,116256,1,52.97,2021-06-03
1000014,209900,6,9.07,2021-07-07
1000012,16732,2,18.56,2021-05-11
1000028,110107,1,203.76,2020-03-22
1006747,3070,7,24.05,2020-04-23
1007742,206719,1,144.15,2020-07-13
1000019,3698,4,11.67,2021-08-20
1000022,7454,150,0.63,2021-09-06
1000017,5060,5,9.43,2021-12-31
1003380,15087,2,118.14,2020-04-21
1005342,211056,5,22.49,2020-04-04
1000017,7866,6,63.79,2020-06-21
1000011,6601,2,49.49,2021-11-29
1003972,174072,2,10.18,2021-03-31
1004204,9213,1,96.07,2021-02-27
1007741,6178,5,41.62,2021-03-09
1001568,5630,4,71.86,2021-06-05
1007744,211118,4,16.79,2020-01-28
1000022,5479,-1,272.71,2021-08-08
1006747,2263,4,13.06,2022-01-10
1000011,4227,1,33.57,2021-06-26
1000011,8421,6,62.01,2021-11-05
1000024,18298,1,1370.13,2021-11-07
1000022,110198,2,221.99,2021-02-18
1000019,12980,4,108.50,2021-07-02
1007365,13501,1,58.29,2020-10-13
1000012,8332,1,44.60,2021-03-11
1003972,147089,1,29.46,2021-05-11
1006747,110868,4,71.83,2021-03-31
1005342,13849,2,123.97,2021-07-04
1000024,3670,8,70.06,2021-05-15
1000019,206219,2,90.09,2020-07-06
1000025,110175,1,277.52,2020-06-20
1000017,2296,2,140.79,2021-11-02
1000028,8087,6,38.05,2021-09-17
1007744,11268,2,104.33,2020-12-16
1000028,1266,4,30.90,2020-10-29
1000017,16912,1,13.99,2020-02-19
1000028,113220,1,257.73,2020-07-27
1000022,8407,2,59.73,2020-03-25
1000023,12947,2,18.86,2020-12-11
1000023,104863,4,13.03,2020-11-27
1000025,204865,-1,360.37,2021-12-25
1000012,13314,1,428.12,2021-10-20
1007365,13185,7,19.97,2020-05-23
1007744,115701,16,68.68,2020-08-09
1007744,13151,3,7.33,2020-05-14
1007742,19932,5,21.38,2020-04-29
1004204,16777,1,29.07,2021-07-21
1000025,1242,1,25.08,2020-02-28
1000011,8430,5,80.96,2021-07-29
1000015,207281,2,33.27,2021-01-02
1003380,117034,10,68.44,2020-04-30
1000019,71280,5,64.81,2021-10-08
1000019,1408,5,15.80,2022-01-07
1007741,12863,12,7.45,2021-10-28
1000019,15800,2,105.65,2020-07-03
1005342,18870,36,9.49,2020-11-23
1007365,12093,2,17.00,2020-03-15
1000022,4142,2,44.51,2020-07-05
1000020,9483,1,65.53,2021-04-01
1000015,147566,2,32.01,2021-06-12
1003972,110431,2,12012.38,2020-11-13
1007365,16712,1,217.45,2022-01-14
1007744,110159,0,210.61,2020-11-29
1000023,1527,2,79.82,2020-10-02
1000021,10722,1,16.79,2021-10-09
1000012,19922,310,0.63,2021-02-05
1000028,7013,2,65.62,2021-08-01
1005009,12093,1,16.76,2021-03-04
1003380,8166,5,39.43,2020-11-03
1000024,13238,4,18.68,2020-09-17
1007744,147438,1,48.80,2021-09-16
1003972,1416,3,6.88,2021-09-30
1007741,5502,11,59.52,2020-02-02
1000024,16832,1,165.23,2021-04-12
1006747,12844,2,28.05,2021-09-01
1007754,13162,5,10.21,2020-01-31
1005342,4104,1,21.02,2020-02-13
1005009,12256,1,9.82,2021-01-20
1003972,116787,1,39.67,2020-09-15
1000028,8209,2,43.73,2020-09-24
1007754,173625,2,12.73,2020-03-06
1007365,3672,2,53.24,2021-03-27
1003380,16111,2,15.26,2020-06-11
1007741,5778,8,47.60,2020-10-14
1000024,13128,1,27.63,2020-07-11
1000025,10693,4,5.05,2020-06-24
1007744,13146,6,18.35,2020-05-15
1000014,19851,12,79.58,2021-03-18
1000017,112957,3,57.06,2020-03-02
1000024,4225,4,45.77,2020-03-09
1000028,13423,1,166.97,2021-06-18
1007754,3848,2,9.22,2020-04-11
1003972,15214,1,122.74,2021-10-02
1000017,1212,2,21.08,2022-01-16
1000022,19535,10,5.14,2020-09-27
1000012,13554,4,155.13,2020-03-23
1007743,13107,6,13.27,2020-04-26
1000020,10895,5,38.65,2020-09-15
1007742,40456,1,13.06,2021-10-21
1000022,106398,1,24.81,2020-09-05
4000007,113024,1,52.97,2020-05-05
1000019,13214,3,230.13,2020-02-23
1007744,16690,1,21.14,2020-12-03
1005342,1247,-2,69.01,2020-11-21
1000025,110192,1,196.79,2020-09-30
1007754,5367,20,14.44,2020-02-20
1000014,17092,3,16.22,2020-09-04
1007754,11065,1,23.03,2021-03-14
1000028,8424,7,62.61,2021-06-24
1000019,15402,2,87.66,2020-08-24
4000007,207278,10,22.58,2021-04-30
4000007,4085,1,29.85,2020-03-08
1000022,16821,21,22.25,2021-07-09
1000028,2798,1,34.63,2021-11-26
1005009,4365,-2,52.10,2021-09-28
1000028,4271,4,24.90,2020-08-17
1007752,3676,2,83.10,2021-12-06
1004204,2262,31,9.28,2021-07-19
1005009,15890,10,12.25,2021-03-20
1000020,211131,2,9.46,2020-10-02
1004204,40945,1,21.95,2021-11-16
1000023,1288,1,27.75,2021-06-25
1000024,8512,1,54.60,2021-11-23
1003380,14241,2,111.96,2021-06-06
1000011,19477,1,181.00,2021-01-06
1007744,1412,66,4.47,2020-05-01
1000014,4182,3,34.81,2020-12-26
1000024,13461,1,88.50,2020-12-26
1000022,211128,72,8.35,2021-10-03
1006747,4690,1,36.22,2020-08-25
1007752,13518,1,225.08,2021-01-14
1000028,13108,21,13.61,2021-05-22
1000020,7848,1,64.63,2021-09-20
1000011,5175,3,28.17,2021-05-09
1007365,15890,4,12.25,2020-08-17
1000011,13374,6,106.91,2021-01-04
1000022,12555,1,8.98,2020-06-28
1007365,16887,1,14.96,2021-04-20
1000019,115858,13,12.63,2020-11-21
1000023,10530,2,9.58,2021-04-03
1007744,1452,2,80.33,2020-07-08
1007741,15347,1,106.58,2021-03-08
1000017,13326,1,257.73,2021-01-10
1003972,13100,10,5.59,2021-12-16
1000015,2845,2,180.55,2020-05-29
1000011,17062,1,15.77,2020-09-13
1000023,1904,3,96.25,2020-06-08
1000014,12489,1,110.84,2021-08-30
1003972,4538,1,19.97,2021-10-02
1000020,1415,18,10.15,2020-10-05
1000011,13164,-18,5.02,2021-09-23
1000024,3641,2,19.97,2022-01-20
1003380,114227,3,164.79,2020-05-20
1000024,11101,2,25.86,2020-02-22
1000015,15196,1,122.74,2021-06-03
1000023,19825,2,70.21,2021-09-27
1003380,6028,10,6.61,2020-09-18
1000014,12282,2,26.28,2021-08-10
1007754,8269,1,43.21,2020-12-01
1000017,7475,50,19.85,2021-04-14
1000019,2303,3,160.76,2021-07-06
1000017,112990,4,48.50,2020-06-29
1007365,16038,2,11.89,2021-03-15
1000015,5992,2,67.93,2020-07-12
1000019,16866,2,26.07,2021-05-28
1000025,6140,5,71.65,2020-11-03
1000024,194322,1,49.13,2021-11-24
1007744,13540,1,174.21,2020-03-21
1003972,6416,15,10.00,2020-06-25
1000015,17012,2,15.95,2021-11-07
1007752,13264,2,170.31,2020-04-07
1000028,7101,1,53.52,2021-04-20
1000022,13283,12,201.58,2021-08-13
1000015,2274,1,29.55,2020-06-30
1007744,211127,14,7.18,2020-05-13
1000012,113214,2,70.48,2020-04-20
1000019,17734,3,2.97,2021-08-01
