tuote,koodi,tuoteryhma
202496,876297434792,4025
202500,717179879580,3060
202504,333764893455,1400
191323,618789389056,2515
191325,6189972662,2515
191342,621762270604,2515
191387,624606629421,2515
115767,228214308742,4070
114802,220164509642,4070
114921,223319939072,4070
114829,212465685042,4070
114845,219869903642,4070
115803,3247669532,4070
115765,400447489822,4070
114984,31296970662,4070
116984,320748581982,4070
115858,307624481872,4070
187809,EM3175401175,2210
187810,EM4983090355,2210
115854,301813928132,4070
114716,223513746032,4070
187813,EM4746702970,2210
1300,3703041094.0,4040
114836,219773510532,4070
187827,EM7725145241,2210
114828,212389981932,4070
187834,EM8334228197,2210
114838,217837240772,4070
187937,HG1264276010,2205
115813,304626684732,4070
187995,HG2896151585,2205
115842,31582976582,4070
115855,300468881042,4070
187997,HG2641951592,2205
188001,HG2307773699,2205
188011,HG3243241039,2205
188021,HG3395914262,2205
188052,HG4288174770,2205
114871,316381729692,4070
188091,HG5381429195,2205
188101,HG6394066664,2205
115799,323347215892,4070
115841,310612711962,4070
114986,307588655502,4070
188103,HG6706018068,2205
114886,325142255552,4070
115760,234409251902,4070
188113,HG6264674386,2205
188121,HG764519425,2205
114824,228370242512,4070
188128,HG7977322242,2205
188186,HG9236858063,2205
188278,HS2371670972,2250
115779,230355622072,4070
188286,HS2448704894,2250
115825,314206198462,4070
114729,223543012262,4070
1170,5483235168.0,4040
3319,6562850348.0,4040
3346,0107037785.1,4040
188305,HS3209579062,2250
188321,HS4998381814,2250
3907,116852799110,4040
4166,1713841214.0,4040
188367,HS5173563286,2250
188408,HS7905099640,2250
188424,HS783919891,2250
188510,IM5181722834,2210
188517,IM8116811447,2210
188571,OS2261613707,2230
188588,OS2460671386,2230
188589,OS2185668087,2230
188597,OS3794703236,2230
114799,224566299862,4070
188640,OS57841882,2230
188657,OS7152332644,2230
114971,306350475092,4070
114823,228187508902,4070
114863,203109537802,4070
114860,204435662882,4070
116858,218562984462,4070
114859,205421243002,4070
114870,316395965432,4070
114848,201991981402,4070
114797,299224321362,4070
4752,3496084873.0,4040
188866,SG2376617087,2225
188917,SP0565957903,1320
124519,371217281556,4040
202510,15970864381,4030
188921,SP0456257508,1320
188998,SP0451317198,1320
115783,224296650332,4070
114834,213237884732,4070
114840,218668829532,4070
115782,231253937732,4070
114809,222343355222,4070
115824,308873776152,4070
189042,SS038301708,1170
189101,SS0818697177,1145
114888,326544804132,4070
115814,30557280562,4070
114844,217922146822,4070
114804,194408209492,4070
114889,326568929482,4070
114869,312842863472,4070
114810,222805125052,4070
114831,213111425012,4070
115353,310314122382,4070
8895,DF3440266002,4030
1348,192219311.0,4040
1381,1118038481.0,4040
114858,205998753812,4070
2615,35536744.1,4040
2783,3153194786.0,4040
202526,455396730370,4030
115802,32481768722,4070
202518,040246529252,1170
202520,210533619066,1170
202521,TW3184927513,2560
202522,235596342955,4030
202524,196672174082,1140
202525,196364497489,1140
115812,307346325742,4070
8680,DF191917494,4030
1141,5252569667.0,4040
1208,3322476694.0,4040
3251,E45228821884,1220
3262,E49799427480,1220
114983,217338515632,4070
4155,1793849042.1,4040
114851,210954956132,4070
114830,212797227852,4070
114850,19885486242,4070
114939,211265595032,4070
190177,SS4462614185,1145
114970,30675801782,4070
190271,SS523108943,1145
114942,200150809532,4070
114803,220705665162,4070
190294,SS5979222351,1145
115301,221889800792,4070
115787,322745603022,4070
115857,321426066462,4070
114868,312736347242,4070
115819,306703317362,4070
114993,301767334372,4070
115362,220234704752,4070
115788,322621900062,4070
115848,307628160062,4070
190499,SS6259358127,1145
190524,SS635566179,1170
190559,SS7948630216,1160
115363,323972346702,4070
190709,T64903282840,2030
190786,T93629768835,2030
115240,311631351532,4070
190787,T9344893936,2030
190796,T93603701346,2030
115856,31312770322,4070
190809,T93824646365,2030
190811,T9336008770,2030
190815,T93801700483,2030
190840,T94395701069,2030
190849,T95129010100,2030
114885,32575642742,4070
190856,T952614011,2030
190864,T95889747434,2030
115818,305135710522,4070
114918,327771111222,4070
190872,T95780156167,2030
114923,320457266432,4070
115853,301795421942,4070
114992,320118881352,4070
115820,304811982782,4070
114852,323235381422,4070
114783,29925088742,4070
115769,229948880302,4070
115804,324117360252,4070
114826,215369060562,4070
115852,30722862832,4070
114847,201714285042,4070
115791,32382033252,4070
114843,192137132832,4070
231288,318521835346,1160
2280,338803150227,2360
2293,R37211513296,1220
114825,228130879222,4070
116786,324974339592,4070
114944,211300113112,4070
115786,32131252772,4070
114837,217499852962,4070
231289,704265484528,1320
115847,310366013792,4070
114806,221382578632,4070
202777,918608171522,1260
209133,385463104032,20354
202778,918791460894,1260
202779,277414345313,1260
209134,2335621232,20354
1305,37115086.1,4040
2243,237943130087,1220
209136,240974678632,20354
110094,317923283352,20354
231290,707234572389,1320
232228,284220466904,1170
202594,127471251510,5245
220244,601742240258,5005
220308,411475834492,22338
231291,71836316930,1320
231421,MI2618861BJ-,1130
185035,BP9765498653,4040
232230,239696406649,2035
1230,4381158370.0,4040
2927,2576442599.0,4040
3038,3544719265.0,4040
113281,273180487462,22015
231296,ME5437181RK-,1170
202625,396737927233,4010
15244,D21564372113,1220
231297,HO978064AX-,1140
1357,0921477258.0,4040
1993,MK1890620500,1530
115157,131344422062,22717
1257,4584521721.0,4040
2485,198690907241,1140
209262,373801437740,4040
1225,4338066271.0,4040
2225,108821203588,2540
2329,MK1130505854,1530
14582,E4593346192,1220
4029,0826324142.0,4040
4084,2096475846.0,4040
4103,2008151890.0,4040
4160,1768430748.0,4040
4271,1406570871.0,4040
9400,4086963200,4040
211472,2N8418668IEL,22410
1342,413323780.0,4040
3800,2206047790.2,4040
1375,1567134868.0,4040
1199,3252601128.0,4040
2223,108349200148,2540
2431,D25218345263,1220
19838,KA6697861DAP,4650
1042,34196209902,4040
222883,VO456904LS-,1145
14007,E20192218664,1220
4848,5824218727.0,4040
15053,E10121252278,1220
3472,112644043893,1220
3650,107463297500,4040
1360,0945026132.1,4040
231300,STR851782620,1140
3234,E11999518611,1220
2808,3013198788.0,4040
2135,336930345212,2360
2150,113876412298,2540
220309,412593565002,22338
18675,559570746152,22630
1183,5521303341.0,4040
2914,2614302843.0,4040
12512,11530869745,1220
1205,3309982303.0,4040
1312,3804053765.0,4040
10912,420267085653,1220
10913,430724762172,1220
10916,MG2964722042,1220
10917,MG2959583369,1220
10918,MG8844723529,1220
10915,LA3889612661,1220
1209,3335446168.0,4040
2210,234671941242,1220
2325,MK1374804719,1530
10964,MG8670991943,1220
10965,MR2164993505,1220
4118,1883901539.4,4040
4127,0888158179.0,4040
4174,1665714484.1,4040
110453,P417929102,2325
8955,DF1708517271,4030
1264,4618335317.0,4040
220310,412784600812,22338
2342,D00286761719,1220
11177,313580342702,4040
2411,D54802535994,1220
11196,MR2972572657,1220
11199,MR8929239070,1220
11201,MR9179129481,1220
2886,2728599852.1,4040
1320,3889098950.0,4040
2426,167976765499,1220
1781,S11978151814,1220
164856,221928405559,1170
2954,245183729.0,4040
1242,4437143153.0,4040
1127,5168467825.0,4040
1310,3755200003.0,4040
11203,MR969894196,1220
11204,R15510099615,1220
223757,SC449490960,2340
1197,4238898173.0,4040
11219,223339194800,4040
2213,234967143647,1220
4237,1467713985.0,4040
126527,328692326703,2550
126522,294582574903,2550
126523,296879875753,2550
126524,317508476053,2550
126525,326781131443,2550
126526,327741986893,2550
126528,331145054913,2550
126529,334554544943,2550
126530,334246577463,2550
126531,337144125883,2550
11335,181478511604,4040
126532,337791313393,2550
126533,338311792903,2550
11338,187197966402,4040
126534,33972189513,2550
126535,345255426903,2550
126536,345818408333,2550
126537,34593743793,2550
126538,351579784013,2550
126539,351921645463,2550
11289,370517023071,1220
11312,160855094200,4040
11331,177135811600,4040
11369,165475151037,1220
126540,355973465163,2550
126541,357527725723,2550
126542,357612309173,2550
126543,361661976223,2550
126544,373758852883,2550
126545,373188401093,2550
126546,377983251603,2550
126547,377906427813,2550
126548,222390586151,2550
126549,222255643652,2550
2768,5702408116.1,4040
7618,B1346216202,5520
11413,100479453850,1220
11454,1242301002,4040
11455,AK2498799428,1530
8945,DF0774099932,4030
11488,V11439672740,1220
11498,148361516104,4040
232879,C27550412916,2315
222885,VO2638563LS-,1160
222886,VO7184528LS-,1145
222887,VO3755346LS-,1145
222888,VO9649120LS-,1145
4827,5638663750.1,4040
211483,375406159587,4040
11505,499610636112,1160
1289,357605516.0,4040
211647,311890713522,22785
222890,VO9843941LS-,1160
222891,VO6162889LS-,1145
222892,VO105585SB-,1170
222894,VO1450268SB-,1170
1278,351661599042,4040
1327,4086529790.0,4040
14312,E56792099012,1220
1969,E56210401104,1220
11522,370986082968,1220
126789,AD2616058704,22560
126790,AGV26068137M,22560
11526,530640034715,1220
11529,237789401962,1220
11530,R65518927128,1220
11531,238799247921,1220
11533,166552726988,1220
222897,VO1991234SB-,1170
222898,VO5350963SB-,1170
222899,VO3659276SB-,1170
222900,VO1892661SB-,1170
222896,VO2922070SB-,1170
225285,C19440273255,2315
11558,013697593602,4040
126865,AGV7216136VI,22560
126866,GFF4116450MI,22560
126867,GFF1729593PI,22560
126868,GFP9829800MI,22560
126869,GFP1850993PI,22560
126870,GFP5873520SM,22560
222902,VO9437498SB-,1170
222903,VO5055020SB-,1170
11566,027923202802,4040
11576,106776540400,4040
11579,110510538600,4040
222904,VO2405746SB-,1170
126561,IG3059076EAR,22551
126887,C935148290L,40021
126889,C9369954890S,40021
126890,C936052720X,40021
1107,4915406127.0,4040
222905,VO8032940SB-,1170
222906,VO9646407SB-,1170
222908,VO1211949SB-,1145
110084,316258640352,22647
114375,335247007818,22457
222909,VO9560774SB-,1145
114040,817650228036,22998
114038,648685614020,22998
11610,161507769799,1220
3354,0157754849.0,4040
1145,5296309505.0,4040
1359,0942591908.0,4040
1265,4622773727.0,4040
1309,3747642053.0,4040
4680,0386166478.1,4040
231305,ME4628470LS-,1145
3041,3559361626.0,4040
9774,090499151304,4040
8716,DF5516788254,4030
15516,R34363602726,1220
2610,3526150528.0,4040
2957,2438993495.0,4040
231308,325483804531,1145
211486,147832966352,22598
19262,552414412932,22025
4797,0188463558.4,4040
2157,115944717018,2540
1168,5435052592.0,4040
8892,DF1922325375,4030
11808,722901659621,1220
11809,722451904222,1220
127434,BG3873038802,4030
1353,0897812495.0,4040
127446,BF1860203111,4050
127466,BF4120654756,4050
127459,BF491621116,4050
127449,BF2957431572,4050
2349,E13209056048,1220
2943,2529229479.0,4040
222910,VO6376682TC-,1160
127471,BF9854502763,4050
127474,BF1252603536,4050
127473,BF391185436,4050
127472,BF4463503079,4050
222911,VO2096107TC-,1160
222912,VO3223100WP-,1160
11855,E11289736082,1220
1101,478888732.0,4040
1210,3338404548.1,4040
1286,2343489298.0,4040
232232,276693301190,1260
222913,VO8805986WP-,1160
222914,VO1941693WP-,1160
1100,4725464925.0,4040
127863,TA2434544398,1160
2363,D84629686593,1220
2294,111792593735,1220
127968,TA9572284006,1140
128051,TC1651400810,1130
1297,3666866896.1,4040
128122,TC1201016306,1160
128137,TC8437827423,1160
128129,TC3689803958,1160
128130,TC3608335859,1160
128135,TC5240204115,1160
128136,TC546706578,1160
128132,TC3168152074,1160
128131,TC385640973,1160
128108,TC986460957,1160
128109,TC969226758,1160
128112,TC6806807439,1160
128113,TC6686889140,1160
1207,3313865115.1,4040
1319,385506167.0,4040
128182,TC6391332225,1160
128183,TC6709405026,1160
11950,498280973161,2530
128198,TC8261071927,1160
128209,TC9294341289,1160
128208,TC939355488,1160
128194,TC7428022880,1160
128195,TC7429447581,1160
128196,TC7420350682,1160
128197,TC7750699683,1160
1140,524678691.0,4040
7370,R32648433369,1220
128337,TL3297668384,1150
3261,E49296694773,1220
128458,TA296366918,1140
1249,4457483220.0,4040
2611,353992336.0,4040
128516,TC5732551376,1160
128515,TC539263775,1160
128499,TC928933748,1160
128500,TC9432598549,1160
128503,TC8600671168,1160
128504,TC8874757969,1160
128472,TA9700957385,1140
128501,TC5965240913,1160
128482,TA8745409170,1140
1195,4214448415.0,4040
2847,2936354479.0,4040
4156,1792366675.0,4040
19595,500852867313,2540
1363,0962845980.2,4040
3351,0136821666.1,4040
11996,S45405328810,1220
11977,110629857358,2540
11978,110506004758,2540
11995,116568516598,2540
12018,998508541050,2360
12025,RX8617411390,2360
2529,270479387242,2530
4506,081785817300,4040
12051,116812041847,2540
8570,DF4385661553,4030
12316,116912246588,2540
220311,412872036322,22338
12086,116282747638,2540
17961,801795398112,5510
12115,100174140725,1220
12127,118878888058,2540
12138,111814450668,2540
12140,113221431178,2540
12141,115901121808,2540
19799,009117821241,2530
16910,TC8317866131,1130
1171,5496623987.0,4040
1314,3832818999.0,4040
3338,0027458195.1,4040
3348,0115992554.0,4040
12149,110926242985,1220
12151,110118588886,1220
12152,110639151897,1220
12153,110990322098,1220
12155,110553934099,1220
12156,121165323217,2540
12157,11197063714,1220
12158,111256359417,1220
12159,111733493220,1220
1988,E11866570375,1220
4236,1479078243.0,4040
12160,111171335522,1220
12163,111938467433,1220
12169,111228683134,1220
12171,111697439043,1220
12172,11145035744,1220
12175,111914567746,1220
12187,111419333959,1220
12190,111686145260,1220
12191,111521984070,1220
15794,V11222766509,1220
1221,4248807514.0,4040
2408,D70216698906,1220
2409,RC8646187463,2360
12588,107703870228,2540
8686,DF1109428791,4030
16666,G41474651764,2325
4747,6404828103.0,4040
12201,11172764071,1220
12202,115601412902,1220
12203,115530502826,1220
12204,115525774927,1220
12209,116610201142,1220
2926,2589364375.0,4040
1147,5316146977.0,4040
1306,3724527362.0,4040
4167,170355978.0,4040
12222,160911442256,1220
12229,161566421557,1220
12242,161613334897,1220
10039,518288656502,4040
12243,161371670798,1220
8718,DF4588343960,4030
2911,2622324091.1,4040
232233,284187106346,2000
1224,4327126178.0,4040
1354,0908541672.0,4040
1232,4394150094.0,4040
2894,2693346872.0,4040
12259,165106047911,1220
12264,165958284541,1220
12268,165419063347,1220
12274,166238777081,1220
220382,17892273928,4030
1329,4117465413.0,4040
1237,4402314606.0,4040
2276,33236035207,2360
12284,232282080285,1220
12286,232943158895,1220
12287,117463622669,2540
12288,10960787238,2540
12289,1172886779,2540
12292,114528775298,2540
2468,498981938501,1140
12298,234281592311,1220
12301,234469436934,1220
12302,237425937638,1220
12305,237620704445,1220
12306,237339631070,1220
12309,120290185788,2540
12310,117182401528,2540
3323,6605750774.0,4040
12311,116313093828,2540
12313,266738695224,1220
12314,116182597378,2540
12315,370985078635,1220
12317,11962782378,2540
12319,420636119411,1220
12320,117407060498,2540
19599,841746472543,22381
1269,4651089792.0,4040
2380,E43389046016,1220
3266,E50398213799,1220
3408,238703289566,1220
12322,420858326421,1220
12324,420142900045,1220
12325,420910282050,1220
12327,430216969809,1220
12328,118992620728,2540
12329,430458847963,1220
12330,118710587808,2540
12332,430755995770,1220
12333,430351155771,1220
12334,120118642068,2540
12335,53020965505,1220
12337,118800941948,2540
12339,114453104389,2540
12340,71743974281,1220
12341,11897728799,2540
12342,V11968276842,1220
12343,718752227419,1220
12344,118764396879,2540
12345,718992807833,1220
12347,LL8506193517,1220
13252,PH1970754461,2335
12348,MG2778261301,1220
12349,121528134308,2540
12351,11649664218,2540
12352,116175932508,2540
12353,119220553768,2540
12354,116271480568,2540
12355,116229372968,2540
12356,114331929318,2540
12357,118833426189,2540
12358,MG2722216710,1220
12359,116724234418,2540
12360,MG2358360916,1220
12362,1205138918,2540
12363,114918747928,2540
12364,115507120688,2540
12365,MG2635525425,1220
12367,119339355788,2540
12369,114845060939,2540
12370,MG2724339933,1220
2346,G72526448768,1220
12785,105371923638,2540
18640,555347771712,22025
1963,R19843027380,2360
2385,238812829574,1220
12372,MG2114411935,1220
12373,113327017688,2540
12374,MG2954962844,1220
12375,120631674838,2540
12376,119308981338,2540
12379,MG2194756256,1220
12380,MG8988017971,1220
12383,MG86068985,1220
12385,MG9666346560,1220
12387,MG9296951198,1220
12388,MR2714531017,1220
12392,MR2162910623,1220
12395,120315861208,2540
12399,109609043708,2540
12400,MR2782948126,1220
12403,118573583318,2540
12406,MR8144046726,1220
12407,MR8354840928,1220
12408,MR8559858629,1220
12410,111392255578,2540
12413,MR8135561250,1220
12415,MR8553385660,1220
12416,MR8946501573,1220
12422,MR9517454550,1220
220245,601674536678,5005
8810,DF1206251949,4030
231313,TO9323097SB-,1170
16674,G646357700,2325
12424,MR9734495960,1220
12425,MR9991237561,1220
12428,MR9487957476,1220
12429,MR9782489977,1220
12430,102365892568,2540
2382,E49752830916,1220
4526,4705639415.0,4040
12437,MR9521501093,1220
12438,R1570818431,1220
12439,109261124049,2540
12442,MC2280273312,1530
